leg1.joint1.angle,leg1.joint2.angle,leg1.joint3.angle,leg2.joint1.angle,leg2.joint2.angle,leg2.joint3.angle,subject,condition,replication,time,x,y
3.43212134780973,9.81248125669704,18.0317417143116,6.34567880135658,14.1927666321489,21.0464950661129,1,1,9,94,6.3880424,16.97292
2.86477262419677,6.06835984099102,17.4958365704083,6.10286020266811,9.85594821924639,20.1115820261162,1,1,9,95,6.754259,14.725212
2.7734109051054,3.17801191491859,17.1010053514915,5.84801834595338,6.07650860927978,19.2930166109082,1,1,9,96,7.212649,13.008361
3.11161640617088,1.25688120523422,16.9037692118508,5.64551481041694,3.12973253696758,18.6826178742773,1,1,9,97,7.585499,12.141295
3.75311271825772,0.328312402108303,16.9266712438235,5.57200642882386,1.22605466483731,18.3417508831673,1,1,9,98,7.323401,11.7017355
4.51922841692341,0.321980350202698,17.1522486310886,5.67496563824387,0.459955203759965,18.2919564833577,1,1,9,99,7.324229,11.564675
5.21230297870019,1.08349126264425,17.5275801874694,5.94046872305712,0.782095516673709,18.5093594460475,1,1,9,100,7.2406406,11.645123
5.41745734331369,1.53197472567323,17.6943985203988,6.06617703300897,1.14648049838951,18.6464105428216,1,1,10,0,7.0885115,11.78805
5.71814517115089,2.96360735036875,18.1402873378937,6.40648301631013,2.64025705775135,19.1161446321898,1,1,10,1,6.8305216,12.348359
5.62641594572178,4.64086849411902,18.55632529155,6.62416486741065,4.61485887438717,19.6427243007021,1,1,10,2,6.849906,13.210244
5.12880124620245,6.39638589580828,18.8881303287404,6.56989041551482,6.73680489813991,20.1153375400925,1,1,10,3,6.801819,13.903416
4.30401413826673,8.11722113582481,19.1079678047351,6.14784478945374,8.73859694597417,20.4471250884729,1,1,10,4,6.6644897,14.801676
3.30756550187801,9.74667677316216,19.2147727883173,5.35297432968666,10.4651746692097,20.5910558761342,1,1,10,5,6.3294945,16.47798
2.33275448730114,11.2708002246456,19.2243441131744,4.28107545107516,11.8799728788645,20.5419309140195,1,1,10,6,5.9938507,16.995361
1.55960019016911,12.6939916790564,19.1534582011731,3.10721615025778,13.0361365911325,20.3260094900536,1,1,10,7,5.3653545,17.410757
1.1131171253316,14.0152627917085,19.0063304787705,2.03648538080809,14.0249845788073,19.9820174049266,1,1,10,8,4.7081413,17.658672
1.04405308906561,15.2166753273953,18.7703883087965,1.2464190115561,14.9243489156811,19.5416605251775,1,1,10,9,4.3284416,17.79803
1.33378541283705,16.2674213060289,18.42281146687,0.842694518323797,15.7661318225799,19.0178344906804,1,1,10,10,3.9434335,17.939
1.91235783491005,17.1366162595961,17.9425697576625,0.844230140946183,16.5332718000621,18.4056725802874,1,1,10,11,3.5216656,18.038584
2.68158947215349,17.8054812419248,17.3215867116049,1.19573690586946,17.1788276134321,17.6932727393816,1,1,10,12,3.1082292,18.11921
3.53772667297144,18.2731705347504,16.570463998405,1.79780181294198,17.6526441615758,16.8739108575977,1,1,10,13,2.6497364,18.216848
4.39114177118445,18.555940586133,15.7176668334992,2.53998598143607,17.922160461752,15.9528361797809,1,1,10,14,2.1686833,18.16868
5.17889252347961,18.680635950429,14.8024491229882,3.32821695233131,17.9827626485491,14.9481922491457,1,1,10,15,1.5535113,18.13768
5.86832200035238,18.6749427427241,13.86376977724,4.10023233013871,17.8575825999755,13.8885221297111,1,1,10,16,1.1519475,18.074167
6.45238889599383,18.558571572929,12.9290719098133,4.82786266970048,17.5889669097499,12.8079276075595,1,1,10,17,0.70872056,17.939217
6.94153833595226,18.3400247273066,12.0078358011529,5.50732638485316,17.2241843854364,11.738411056046,1,1,10,18,0.31141207,17.77011
7.3557188550369,18.0206919447677,11.0930909762982,6.14351512435373,16.8016835066847,10.7019326144875,1,1,10,19,-0.082781605,17.577137
7.71825503385418,17.6035835192949,10.1698521570422,6.73594319332668,16.3445111148073,9.70707203809527,1,1,10,20,-0.45717588,17.281437
8.05076160806099,17.1014472692201,9.22585002704893,7.27370856396256,15.863299648432,8.75227505812923,1,1,10,21,-0.78567946,16.984821
8.3687361562339,16.5387285923897,8.2586795735225,7.73997093129393,15.363516184072,7.83103870312155,1,1,10,22,-1.0190597,16.662388
8.67837125060642,15.9460709342937,7.27623688844337,8.12068486284812,14.8501856738866,6.9338936498803,1,1,10,23,-1.2200868,16.306793
8.97551209072688,15.351011785396,6.29132170819854,8.41129343515157,14.3275789143093,6.04720760296171,1,1,10,24,-1.3569647,15.846573
9.24734222641432,14.7708798239641,5.31492884755496,8.61900700927226,13.7965057771014,5.15327199760717,1,1,10,25,-1.4605975,15.347087
9.47736272238382,14.2105239602515,4.35202645803543,8.76120923603144,13.2531205905829,4.23507911506027,1,1,10,26,-1.3508837,14.810495
9.6521784511522,13.66374984062,3.40118518764495,8.86158423709951,12.690828667327,3.28440967723901,1,1,10,27,-1.2631407,14.281181
9.76735905773274,13.1162486892925,2.4569099655639,8.94480567049503,12.1044080966298,2.30789686669964,1,1,10,28,-1.1666281,13.781104
9.83004660927729,12.549548513074,1.51300357869134,9.03136041026892,11.4942971435235,1.32624047337667,1,1,10,29,-1.040085,13.272474
9.85833453369564,11.9467175517619,0.566170929228147,9.13402701969211,10.8691726087469,0.366207572456188,1,1,10,30,-0.85439163,12.806662
9.87778707178414,11.2997197140745,-0.380164378105168,9.25653121531432,10.2449879169665,-0.550253736051922,1,1,10,31,-0.59090334,12.277699
9.91575132960915,10.6154670868605,-1.31309634739618,9.39372558829329,9.64038447991876,-1.41403515201947,1,1,10,32,-0.5469052,11.725599
9.99430826508799,9.91651657026837,-2.2113102313103,9.5341009289189,9.07042056371017,-2.23008117536585,1,1,10,33,-0.5250674,11.262047
10.1243581820659,9.23448392551124,-3.05134759650234,9.6658787071597,8.5421749855235,-3.01181575797546,1,1,10,34,-0.5761778,10.779992
10.3030243544772,8.59831793870436,-3.81670243380614,9.78463495603649,8.05370996688882,-3.77219889609483,1,1,10,35,-0.68696976,10.427841
10.5155083356377,8.02321661458184,-4.50456694284848,9.89634087104657,7.59577971801112,-4.5162763254063,1,1,10,36,-0.65860254,9.972121
10.7399231685812,7.50623912012736,-5.12673198399095,10.0138003852107,7.15635798450577,-5.23803791672753,1,1,10,37,-0.62495595,9.559269
10.9531140915409,7.03083918424699,-5.70482195606347,10.1510501863487,6.7286869354694,-5.9220391721695,1,1,10,38,-0.61552763,9.136298
11.1360497288425,6.57606253728432,-6.26382630966952,10.3206588131002,6.31916166372993,-6.54917652307927,1,1,10,39,-0.7861261,8.444913
11.2784567810769,6.12520453924594,-6.82705190778881,10.5327079955733,5.94876500196648,-7.10602462093498,1,1,10,40,-0.84037447,7.8927865
11.3810159676838,5.67102815250282,-7.41312323699797,10.7915465017674,5.64452886495123,-7.59494711043203,1,1,10,41,-0.9362051,7.391069
11.4534940842762,5.21710716098213,-8.03385186476947,11.0902442798731,5.42522511466119,-8.03976270004162,1,1,10,42,-1.0510781,6.8476396
11.5093444624977,4.77500428563509,-8.69279654985619,11.4081551365836,5.29106020832173,-8.48125828319692,1,1,10,43,-1.0486637,6.4271793
11.5606163354761,4.359300283828,-9.38486159005431,11.7162702101977,5.22609481508932,-8.96232716496456,1,1,10,44,-1.098487,6.171347
11.616383459986,3.98385691699731,-10.0974656742191,11.98843094764,5.21144794581609,-9.50999719873503,1,1,10,45,-1.0173475,5.8918843
11.684032245317,3.66131625538802,-10.8130875374261,12.2112025001932,5.23849274164666,-10.1253037580119,1,1,10,46,-1.0292096,5.7964334
11.7699201968556,3.40471146125534,-11.5126153876581,12.3871933178191,5.31370460056428,-10.7853261157845,1,1,10,47,-0.9280474,5.451372
11.8774426013736,3.22905352713148,-12.1784885653171,12.531782054288,5.45485702557406,-11.4541040430473,1,1,10,48,-0.8117734,5.375634
12.0039123274272,3.15189970332379,-12.7972453341619,12.6664861825973,5.68329124623646,-12.095407681254,1,1,10,49,-0.66868746,5.263784
12.1392986102961,3.19321686124551,-13.3615364613136,12.8112577120225,6.01708594521024,-12.6830663301504,1,1,10,50,-0.62403303,5.105248
12.2682668647008,3.37495906379403,-13.8715206907955,12.9766898281585,6.46802735474746,-13.2068361321949,1,1,10,51,-0.46964413,4.9976573
12.3747239071524,3.71984764292003,-14.334191768756,13.15756060943,7.04246658176192,-13.6725225236817,1,1,10,52,-0.25929686,5.0003815
12.4461537320009,4.24941418532381,-14.7589011896495,13.3296904519773,7.74461447138119,-14.0949485033706,1,1,10,53,0.027745973,4.932344
12.4754195724125,4.98248298766706,-15.1491118720778,13.4514488216848,8.58073754044903,-14.4857841214259,1,1,10,54,0.38377303,4.990673
12.4588610637129,5.93506040270235,-15.4944541739593,13.4702826275369,9.56360913797381,-14.8414797004041,1,1,10,55,0.78558177,5.1266007
12.3913058524977,7.12115231153358,-15.7681851715887,13.3336939137728,10.7160854951864,-15.1373289963976,1,1,10,56,1.2950884,5.4277987
12.2604105110496,8.5545060752613,-15.9322429167288,13.0009815493361,12.0723362019178,-15.3298823359334,1,1,10,57,1.7113167,5.5733604
12.0436653170871,10.252309613056,-15.9458796770049,12.4505423896483,13.6756938130818,-15.3660956925607,1,1,10,58,2.2609153,5.595189
11.7098131597584,12.2397069673251,-15.7729331057314,11.6788780367826,15.5732850731733,-15.1947476755801,1,1,10,59,2.8172824,5.686367
11.2225187402083,14.5502017816393,-15.3856358361552,10.6930154086877,17.8079791171005,-14.7765416138401,1,1,10,60,3.7500453,5.5888515
10.5425447427334,17.2178588178777,-14.7663962807204,9.50169808624547,20.4083281865798,-14.0906338670485,1,1,10,61,4.6742525,5.3776073
9.62727946907129,20.262247606538,-13.9090182581564,8.1109460815412,23.377989197547,-13.1371037383707,1,1,10,62,5.310055,4.9047647
8.43035873917194,23.6705838721137,-12.8199314402352,6.52636581772574,26.6877483359829,-11.9359348746631,1,1,10,63,5.9921203,4.9922385
6.90624403678657,27.3849435397179,-11.5185228633169,4.76301157419085,30.2753619592908,-10.5230416947869,1,1,10,64,6.6477838,4.843472
5.02523419216775,31.3041517878945,-10.0355940118854,2.86359823344074,34.0555210568765,-8.9431165565019,1,1,10,65,7.459183,4.578017
2.80389133337605,35.3071779771669,-8.40838922734904,0.920459784223483,37.9349175113482,-7.24016586968336,1,1,10,66,8.1932,4.35077
0.345808784135197,39.285589893838,-6.67306571880498,-0.913436979004443,41.8211393445114,-5.45039862475142,1,1,10,67,8.925804,4.311306
-2.13048762220686,43.1616967882943,-4.85863518992902,-2.44256899422682,45.6227316928946,-3.60121218715069,1,1,10,68,9.651788,4.4053626
-4.31464738235209,46.8816659399903,-2.98711551422926,-3.4777004735096,49.248323848967,-1.71515987799657,1,1,10,69,10.282865,5.0345836
-5.88708131314228,50.3957055867124,-1.07934194983072,-3.89367227083897,52.6110095933037,0.185636974775847,1,1,10,70,10.727723,5.672024
-6.62117663662507,53.6417288953751,0.839269060476137,-3.66595792395786,55.6356579384534,2.07787285306053,1,1,10,71,10.955724,6.330279
-6.44651415444072,56.5422542541926,2.7385234731545,-2.87152444130239,58.2642026035982,3.93859605861208,1,1,10,72,10.950796,6.930012
-5.4501848503863,59.015115106605,4.58921111516816,-1.65955217763792,60.4561629398027,5.74789297987815,1,1,10,73,10.989194,7.5571995
-3.83305097002468,60.9904786146987,6.37032424917747,-0.207946215362129,62.1841321246921,7.49033325741555,1,1,10,74,10.950931,8.066777
-1.8477255214444,62.4245060030837,8.0726921540331,1.31909384865136,63.4278834781531,9.15471608629436,1,1,10,75,11.01565,8.521526
0.262070345488232,63.3027238981421,9.69641017224795,2.80282223985085,64.1721219248375,10.7331912147618,1,1,10,76,11.067353,8.847437
2.30563184274213,63.6341613226649,11.2439111533953,4.18439289137912,64.409984597999,12.2210623085745,1,1,10,77,11.188197,9.428655
4.16272552666755,63.4410268612037,12.7126632354596,5.45924640629162,64.1490453237455,13.6174324154274,1,1,10,78,11.080111,9.886129
5.77698485005941,62.7501694849389,14.0915797411594,6.65336411326544,63.4140214565504,14.9254500180241,1,1,10,79,11.128685,10.219204
7.13723499670742,61.5893071876548,15.363137483377,7.79112256453894,62.2430526828233,16.1507826717839,1,1,10,80,10.948466,10.789282
8.26043554209254,59.9880361224869,16.510093962097,8.86703634276879,60.6784409356682,17.2984240948424,1,1,10,81,11.024949,11.301669
9.18083404510804,57.9804467952119,17.5227632969284,9.83328953583289,58.7566070111746,18.3694611009557,1,1,10,82,11.050763,11.923006
9.94059874639089,55.6053115697397,18.4016836223175,10.6087030428411,56.5009394392131,19.3586383862156,1,1,10,83,11.088574,12.467719
10.5758109670501,52.9023201173205,19.1534902865444,11.1071536942401,53.9199387555313,20.2530175624508,1,1,10,84,11.136747,12.984626
11.0972067112848,49.9058525355383,19.7820334662132,11.2731316717588,51.0119380192599,21.0325313240919,1,1,10,85,11.19652,13.582081
11.4736194144378,46.6395235532641,20.2804076415447,11.1064866768072,47.7768592986889,21.6737494313594,1,1,10,86,11.306149,14.15782
11.6302339232001,43.1140240385373,20.6286489626224,10.6623695044246,44.2310406261986,22.1556046414828,1,1,10,87,11.358941,14.847388
11.4692515631155,39.3295285410646,20.7986493766366,10.027239151722,40.4178514174861,22.4637862010543,1,1,10,88,11.25284,15.488918
10.9086691411125,35.2831915487134,20.7646476393691,9.28452556686784,36.4055026808533,22.5913866091905,1,1,10,89,11.062411,16.220148
9.92485377387546,30.9831490880907,20.5159973423602,8.48757041192939,32.2712347181071,22.5372985825031,1,1,10,90,10.642705,16.724348
8.58268183397479,26.4700260622624,20.0679968926905,7.65274644437507,28.0826594357544,22.3062474216011,1,1,10,91,10.001478,17.202856
7.03762150648302,21.8400714702393,19.4656045468795,6.77553077777667,23.894061025251,21.9132509069791,1,1,10,92,9.240334,17.455868
5.50527966227629,17.2538818949399,18.7775245255792,5.85936255699597,19.7641596412169,21.3906353690954,1,1,10,93,8.329971,17.826445
4.20627753770989,12.9159774462205,18.0825987763781,4.9392451108954,15.7820332404957,20.7912188294369,1,1,10,94,7.373704,17.721947
3.30926935771648,9.03371024906373,17.4555535160886,4.08688889747428,12.0791608554433,20.1834391956465,1,1,10,95,6.063001,16.630947
2.89276755068111,5.78197744120342,16.957850129613,3.39452460703632,8.81672106493666,19.6395314020043,1,1,10,96,7.032566,14.627688
2.93781431485977,3.28855223056255,16.6336559637358,2.94555529551343,6.15680789105469,19.2223565085803,1,1,10,97,7.3333054,12.993633
3.34553043276819,1.63057678962041,16.5065146008991,2.78390728802164,4.2306882911221,18.9742407875501,1,1,10,98,7.5975857,12.429476
3.9679845039689,0.830418715532841,16.5754146942269,2.89392619958034,3.11144581368133,18.9085355405705,1,1,10,99,7.723786,12.242301
4.63675642439319,0.84797798313219,16.8125480094749,3.19627121040225,2.79265555430957,19.0034680857468,1,1,10,100,7.604183,12.132913
4.47487598888136,3.06074555103965,18.9486746663048,2.74317650192963,0.385241933477681,13.9861877443828,1,2,1,0,-11.457115,4.911106
4.24315405315398,3.99742149354673,19.1427742822297,2.15672695562606,1.03586104576522,13.9291137190436,1,2,1,1,-11.239448,4.77144
3.77507888107653,5.45473445755128,19.4239494243129,1.35482831692847,1.80532309793039,13.8315582551629,1,2,1,2,-10.777882,4.517983
3.11323891016232,7.22567870141929,19.7354775606291,0.422578191907081,2.65864910283724,13.6911239266093,1,2,1,3,-10.425067,4.197151
2.38537782987493,9.12368066887889,20.0251643174265,-0.521991502449852,3.54751389825032,13.5001406491116,1,2,1,4,-10.0151825,3.769074
1.76406573035119,11.0046535447093,20.2503920648231,-1.35287295271715,4.42055206772266,13.2465699340477,1,2,1,5,-9.804263,3.325341
1.40669581893379,12.7670184042905,20.3786380504084,-1.96311174942176,5.23223744496802,12.9162032842631,1,2,1,6,-9.712699,2.8681788
1.40431003407832,14.3378874267057,20.3853532534903,-2.28582300145096,5.94758990112712,12.4957398526724,1,2,1,7,-9.790375,2.5109186
1.7612373243152,15.6609746507595,20.2525060909414,-2.30248895309046,6.54350697103677,11.9764703477081,1,2,1,8,-10.045906,2.2387724
2.40676387959434,16.6939974333277,19.9693789694597,-2.03975281582413,7.00864080184893,11.357937446351,1,2,1,9,-10.098379,1.9104197
3.22626105203837,17.4130532526007,19.5343642712258,-1.55712604918018,7.34177648593431,10.6500569290873,1,2,1,10,-10.12076,1.6120597
4.09618675153894,17.817690649812,18.9556944648364,-0.930962468538859,7.5487881629229,9.87258955990597,1,2,1,11,-9.959775,1.2768711
4.91326290468315,17.9311375244317,18.2501233766463,-0.238470246206874,7.63872378107362,9.05173368887449,1,2,1,12,-9.715268,1.0057998
5.61222462186028,17.7950979842445,17.4407495671499,0.454769725605116,7.62089203351426,8.21525169331928,1,2,1,13,-9.276351,0.8700341
6.16948263201074,17.4605238186258,16.5548154117976,1.10230989582089,7.50486789556828,7.38814919204,1,2,1,14,-8.798251,0.81651145
6.59547952119786,16.9780886297736,15.6219656685654,1.67904504021846,7.30316717704572,6.58975245032398,1,2,1,15,-8.337799,0.7896347
6.91945701340468,16.3910005767959,14.6727440785685,2.17951890865542,7.03404129018426,5.83166941386581,1,2,1,16,-7.9433618,0.6587032
7.17367862911809,15.731776782514,13.7369820767318,2.6128948189712,6.72157305798531,5.11652541298881,1,2,1,17,-7.488105,0.6661995
7.38240738246049,15.0232690982766,12.8411959463701,2.99619591537025,6.39246691016416,4.43815858032842,1,2,1,18,-7.0768676,0.65578055
7.55839342649243,14.28232253353,12.0044204230543,3.34789142040477,6.07108081010749,3.78397444568283,1,2,1,19,-6.730165,0.68422693
7.70601577569082,13.5238211683981,11.233581404357,3.68366603861275,5.77506587834075,3.13939908153421,1,2,1,20,-6.434555,0.73140544
7.82761806925675,12.7635342224397,10.5211469093261,4.01515451510062,5.5132311364928,2.49313058131196,1,2,1,21,-6.1150365,0.72879475
7.92897245241179,12.0193256157472,9.84731722243006,4.35085273897748,5.28626104313887,1.84153747637485,1,2,1,22,-5.8344464,0.7298119
8.02116269281473,11.3109026327446,9.18697235152967,4.69724620329325,5.08923735873734,1.19049642415103,1,2,1,23,-5.5757623,0.760015
8.11836917383609,10.6584104297108,8.5182252806194,5.05874828072605,4.91454620894783,0.553331521207019,1,2,1,24,-5.3215985,0.7660553
8.23318708579428,10.080268337448,7.82868420516469,5.43661375280466,4.75423548351966,-0.0549411605615778,1,2,1,25,-5.1123166,0.8024038
8.37266172985224,9.59081610550969,7.11714390069706,5.82799885792561,4.60189407147312,-0.624460923226841,1,2,1,26,-4.859401,0.85611856
8.5374770181174,9.19823794333141,6.3905109718039,6.22637494691756,4.45449589141317,-1.15470469245952,1,2,1,27,-4.743021,0.92256606
8.72399791240737,8.90270457410345,5.65834758042671,6.62337387003808,4.31402564147664,-1.65384250122264,1,2,1,28,-4.449761,1.0985307
8.9274331658915,8.69522925435373,4.92806415013567,7.01139826027242,4.18777449608026,-2.13383005012733,1,2,1,29,-4.284536,1.1553789
9.14438681745714,8.55769242786963,4.20303350610399,7.38578720021704,4.08635646805946,-2.60454413853298,1,2,1,30,-4.102994,1.3270504
9.37384212387066,8.46408720563699,3.48335948002026,7.74560774249638,4.01944126581075,-3.07047188711198,1,2,1,31,-3.902213,1.4449155
9.61631369540371,8.38265151157513,2.76722232182937,8.09279525630699,3.99032393065985,-3.53161560651548,1,2,1,32,-3.709416,1.6668429
9.87173483016688,8.27905839801548,2.05134636974782,8.43033685303379,3.99092136718766,-3.98757488766173,1,2,1,33,-3.5580366,1.7675505
10.1371271050481,8.1214176470507,1.33110660335753,8.76045121493545,3.99946798248219,-4.44223968971141,1,2,1,34,-3.357575,1.9955975
10.4050030064992,7.88682786781704,0.601453007263875,9.08357036960399,3.98287556116823,-4.90597596807914,1,2,1,35,-3.1576054,2.1471455
10.6633924746579,7.5672144566959,-0.141151097919722,9.3982190453584,3.9048211320905,-5.39344432159694,1,2,1,36,-2.922463,2.3499038
10.8978150678016,7.17202607778635,-0.896888608233174,9.70189297616097,3.73830201569778,-5.91758054086812,1,2,1,37,-2.6673894,2.650494
11.0949217518425,6.72579538045969,-1.66219855572985,9.9935618303563,3.47986228101602,-6.48218140573018,1,2,1,38,-2.4420311,2.9326897
11.2463729243723,6.26178714031016,-2.43111835683368,10.2776462615988,3.16075941323735,-7.07635528794894,1,2,1,39,-2.1404417,3.2275348
11.3511090227777,5.8141005831519,-3.19764075994612,10.5672687167703,2.8503648230199,-7.67327195999441,1,2,1,40,-1.8002907,3.507857
11.4152043012978,5.41140200889847,-3.9576209966991,10.8833797336036,2.6459139287023,-8.235170754844,1,2,1,41,-1.6230888,3.6156924
11.449848166764,5.07434295784211,-4.70908240356751,11.2482611092878,2.64748039595372,-8.72443839376425,1,2,1,42,-1.4893332,3.8053098
11.4688576069848,4.81649476540246,-5.4509276444046,11.6751034099195,2.9241596792044,-9.1180806251783,1,2,1,43,-1.279861,3.95615
11.4866340533081,4.64635289653983,-6.18122518586635,12.1578871599722,3.48488119821751,-9.41989640856464,1,2,1,44,-1.1970279,4.224028
11.516257607446,4.56798866912868,-6.89650727685474,12.665726720081,4.26710100207863,-9.66450524357161,1,2,1,45,-1.1434757,4.718685
11.5672885561496,4.57997678269289,-7.59273056208295,13.1460045669111,5.15391325484621,-9.9084706529604,1,2,1,46,-1.1302308,5.356653
11.6438679807864,4.6750006304722,-8.26718292002996,13.5372040909608,6.01484939250404,-10.2107097086747,1,2,1,47,-0.88612366,5.6370363
11.7439510180467,4.84225091284066,-8.91955479883174,13.7878121717937,6.75415483143938,-10.6096365986225,1,2,1,48,-0.7617652,5.7030835
11.860322337218,5.07288443706733,-9.55065776095238,13.8719297522149,7.34556993623706,-11.1070385284644,1,2,1,49,-0.55580765,5.6568403
11.9829814658454,5.36658371790455,-10.1589684199019,13.7928773790884,7.84212755673423,-11.6645124093075,1,2,1,50,-0.43136021,5.5442967
12.1019162959392,5.73630135073196,-10.7367846079489,13.5726240705693,8.35776834667086,-12.2141665044,1,2,1,51,-0.27073073,5.4242334
12.2086078785302,6.2090850876159,-11.268044409124,13.2356362572044,9.03178224125809,-12.677317660029,1,2,1,52,0.009797223,5.325433
12.2952564577232,6.82216197932918,-11.729040203391,12.7971098594537,9.98918718382963,-12.9837365753586,1,2,1,53,0.3420294,5.035786
12.3521725081929,7.61557098090214,-12.0917298037601,12.2606626079962,11.308917293657,-13.0856606185125,1,2,1,54,0.8189856,4.771216
12.364693551461,8.62446703651155,-12.3281943323426,11.6243642755574,13.0044198788948,-12.9655232936014,1,2,1,55,1.3597964,4.471856
12.3110781408391,9.8746773486046,-12.414573287936,10.8919497202782,15.020052464156,-12.6372566161195,1,2,1,56,1.8469753,4.3800745
12.1622387317658,11.3832237420497,-12.3331306784814,10.085818399326,17.2412651618143,-12.1428326562865,1,2,1,57,2.4582124,4.438408
11.8837547712885,13.162762390561,-12.0717786063913,9.25730307268556,19.5163212039476,-11.5443745946808,1,2,1,58,3.0991974,4.5684633
11.4394194634709,15.2263296466284,-11.6219369146801,8.48847666995903,21.6805582568915,-10.9139341235782,1,2,1,59,3.7633107,4.6486263
10.795935539383,17.5891338264384,-10.9761511550777,7.88029995961586,23.5759831336761,-10.3222884325868,1,2,1,60,4.335959,4.891315
9.92902911828092,20.2651384313784,-10.1272137456439,7.52794106178871,25.0646299131927,-9.8277031634951,1,2,1,61,4.9266,5.0453634
8.83097925671229,23.2576084343829,-9.07003442146016,7.49283891512101,26.0401353123762,-9.46539388723112,1,2,1,62,5.468862,5.2494454
7.51896897190612,26.5456363988786,-7.80643173678892,7.78486260241391,26.4401729373987,-9.23998032585373,1,2,1,63,5.7976513,5.7756233
6.04231488962965,30.0741078344749,-6.35081154516237,8.36104587223861,26.2593229669149,-9.12229446129251,1,2,1,64,6.0950165,6.3617835
4.48656719138338,33.7560972397568,-4.73324087435524,9.1400010297395,25.5563926268958,-9.05261539799874,1,2,1,65,6.5213084,6.5458455
2.97196517220604,37.4883349532277,-2.9973934483921,10.0243975373847,24.449699783336,-8.95154763301855,1,2,1,66,6.70543,6.6811833
1.64174981560988,41.1686263963495,-1.19349578840994,10.9225717474882,23.0978640358655,-8.73765562174031,1,2,1,67,1.721656,7.3841743
0.638139890980111,44.7032880710465,0.630563212940437,11.7633007372302,21.6682448606725,-8.34750581629284,1,2,1,68,1.0404803,7.581226
0.0705803810387562,48.0057265503717,2.43649682596516,12.5022673656869,20.3042000268841,-7.75066043136162,1,2,1,69,0.33250123,7.6804256
-0.0107231028902035,50.9961258614421,4.19946940793075,13.1212293586,19.1031190053801,-6.95291218796505,1,2,1,70,-0.4120615,7.8254523
0.37788820916414,53.6068616240217,5.90819347031098,13.6228552437972,18.110927582301,-5.98783752542953,1,2,1,71,-1.017349,7.8289957
1.16451851617154,55.7899119460164,7.56239632670919,14.0233973620018,17.3299169119432,-4.90224674281945,1,2,1,72,-1.4457122,7.80677
2.24359095457177,57.5194598972472,9.16797827824155,14.3440026686052,16.733271601387,-3.74244966344596,1,2,1,73,-1.8658874,7.80356
3.49821754783959,58.7881186371158,10.7310830559212,14.6014308399894,16.2790452434756,-2.54596740727502,1,2,1,74,-2.2162173,7.9182653
4.81825082509247,59.5996482743247,12.2530042206982,14.7994570746596,15.9212511324704,-1.33931437913582,1,2,1,75,-2.6310585,7.8820333
6.11212587161376,59.9627718298765,13.7277033202102,14.9231995590487,15.617084252677,-0.139538974587756,1,2,1,76,-2.993519,7.9587584
7.31225408057546,59.8885778744724,15.1421249115915,14.9391277874855,15.3309592423458,1.04328542013479,1,2,1,77,-3.2526834,7.93528
8.37471189232916,59.3909574311197,16.4784695177491,14.8022107038424,15.0360379776154,2.20450739382399,1,2,1,78,-3.4726872,8.008443
9.27601028621956,58.4880681620287,17.7173032024373,14.4688408976244,14.7138038727912,3.34429617703692,1,2,1,79,-3.6171618,8.12234
10.0088185819922,57.2027759114717,18.8407763474217,13.9116621790319,14.351769381134,4.46649540596823,1,2,1,80,-3.9517798,8.126703
10.5783760608588,55.5614839218309,19.8353416117867,13.1314451843046,13.9404571520485,5.57622470214253,1,2,1,81,-4.2785506,8.237496
10.9984320883657,53.5915366052986,20.6932729321901,12.161410290131,13.4708405706598,6.67668753775693,1,2,1,82,-4.5827966,8.208946
11.2854372155527,51.3177243261828,21.4125089521494,11.0626616054056,12.9331564995654,7.76648911866486,1,2,1,83,-4.8908324,8.178003
11.4505578437827,48.7587827659988,21.9949487771448,9.91252284646251,12.3173533169563,8.83848740206364,1,2,1,84,-5.2885633,8.238548
11.4921697071259,45.9257442688362,22.4448502575159,8.78959367798985,11.6152413943714,9.88069430240233,1,2,1,85,-5.780846,8.183572
11.3929499055094,42.8242780486866,22.7685806116329,7.76019691256498,10.8240983453161,10.8787003810417,1,2,1,86,-6.1394835,8.043891
11.123641524871,39.4613459653182,22.9753173488926,6.86962177544753,9.95031036769144,11.8184991723035,1,2,1,87,-6.5317297,7.918867
10.6527530496666,35.8542619583206,23.0771389596722,6.13928409659031,9.01099204717045,12.6882121965332,1,2,1,88,-6.980095,7.720514
9.96039965211361,32.0389657157317,23.0874960036212,5.56935614460587,8.03176147916484,13.4781210830712,1,2,1,89,-7.4342637,7.4553967
9.05428907431024,28.0754319399137,23.018938856596,5.14513151528954,7.04116832816978,14.1796504688082,1,2,1,90,-7.877259,7.100109
7.98316835476297,24.0493293305906,22.8824333396539,4.84469757227803,6.06504861015312,14.7847179256422,1,2,1,91,-8.274843,6.6292987
6.84212513953128,20.0714454447744,22.6898834384646,4.64589926257763,5.12447302043937,15.2865465486335,1,2,1,92,-8.78061,6.17065
5.7622241605336,16.2732984506356,22.4583787220824,4.53029810432768,4.23806663937147,15.6818821036862,1,2,1,93,-9.194259,5.7353735
4.88417103731938,12.7970985261624,22.2123726229665,4.48313753677632,3.42616063259681,15.9730555694809,1,2,1,94,-9.639172,5.2358284
4.32158242766358,9.7796763258066,21.9810883187369,4.48978647950135,2.71350368540832,16.1681983971266,1,2,1,95,-10.304182,4.7893887
